ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-10-12T22:51:00.000000000Z,33,1,158704,24690.500000000,24702.250000000,24687.000000000,24693.000000000,126,NQ.v.0
2025-10-12T22:52:00.000000000Z,33,1,158704,24692.750000000,24700.000000000,24684.750000000,24696.750000000,72,NQ.v.0
2025-10-12T22:53:00.000000000Z,33,1,158704,24697.000000000,24698.500000000,24686.000000000,24686.000000000,70,NQ.v.0
2025-10-12T22:54:00.000000000Z,33,1,158704,24688.250000000,24690.000000000,24685.250000000,24687.750000000,166,NQ.v.0
2025-10-12T22:55:00.000000000Z,33,1,158704,24689.250000000,24691.000000000,24685.000000000,24686.750000000,210,NQ.v.0
2025-10-12T22:56:00.000000000Z,33,1,158704,24687.750000000,24700.500000000,24686.750000000,24695.500000000,124,NQ.v.0
2025-10-12T22:57:00.000000000Z,33,1,158704,24693.000000000,24693.750000000,24688.000000000,24691.750000000,70,NQ.v.0
2025-10-12T22:58:00.000000000Z,33,1,158704,24693.250000000,24694.750000000,24687.250000000,24688.250000000,46,NQ.v.0
2025-10-12T22:59:00.000000000Z,33,1,158704,24687.000000000,24689.750000000,24686.250000000,24689.250000000,110,NQ.v.0
2025-10-12T23:00:00.000000000Z,33,1,158704,24689.750000000,24696.750000000,24686.250000000,24686.250000000,173,NQ.v.0
2025-10-12T23:01:00.000000000Z,33,1,158704,24686.250000000,24691.250000000,24673.000000000,24678.250000000,655,NQ.v.0
2025-10-12T23:02:00.000000000Z,33,1,158704,24676.000000000,24680.250000000,24660.000000000,24663.750000000,201,NQ.v.0
2025-10-12T23:03:00.000000000Z,33,1,158704,24660.750000000,24673.500000000,24657.750000000,24662.250000000,179,NQ.v.0
2025-10-12T23:04:00.000000000Z,33,1,158704,24664.000000000,24667.750000000,24650.750000000,24662.750000000,191,NQ.v.0
2025-10-12T23:05:00.000000000Z,33,1,158704,24663.750000000,24678.500000000,24663.750000000,24671.000000000,112,NQ.v.0
2025-10-12T23:06:00.000000000Z,33,1,158704,24674.750000000,24682.000000000,24672.000000000,24679.500000000,73,NQ.v.0
2025-10-12T23:07:00.000000000Z,33,1,158704,24682.000000000,24692.000000000,24678.250000000,24686.250000000,165,NQ.v.0
2025-10-12T23:08:00.000000000Z,33,1,158704,24688.000000000,24707.750000000,24683.250000000,24705.750000000,206,NQ.v.0
2025-10-12T23:09:00.000000000Z,33,1,158704,24705.750000000,24718.500000000,24700.500000000,24714.500000000,245,NQ.v.0
2025-10-12T23:10:00.000000000Z,33,1,158704,24716.750000000,24720.000000000,24705.750000000,24714.500000000,200,NQ.v.0
2025-10-12T23:11:00.000000000Z,33,1,158704,24714.000000000,24716.000000000,24701.500000000,24701.500000000,244,NQ.v.0
2025-10-12T23:12:00.000000000Z,33,1,158704,24702.750000000,24714.750000000,24702.750000000,24712.000000000,85,NQ.v.0
2025-10-12T23:13:00.000000000Z,33,1,158704,24713.000000000,24717.500000000,24707.500000000,24715.000000000,91,NQ.v.0
2025-10-12T23:14:00.000000000Z,33,1,158704,24715.750000000,24717.000000000,24703.250000000,24705.000000000,88,NQ.v.0
2025-10-12T23:15:00.000000000Z,33,1,158704,24705.750000000,24710.750000000,24702.000000000,24706.000000000,123,NQ.v.0
2025-10-12T23:16:00.000000000Z,33,1,158704,24705.000000000,24707.250000000,24700.500000000,24700.500000000,80,NQ.v.0
2025-10-12T23:17:00.000000000Z,33,1,158704,24701.750000000,24715.750000000,24701.750000000,24703.000000000,156,NQ.v.0
2025-10-12T23:18:00.000000000Z,33,1,158704,24702.000000000,24705.000000000,24675.000000000,24688.000000000,475,NQ.v.0
2025-10-12T23:19:00.000000000Z,33,1,158704,24690.500000000,24700.500000000,24680.500000000,24682.750000000,175,NQ.v.0
2025-10-12T23:20:00.000000000Z,33,1,158704,24684.000000000,24713.000000000,24684.000000000,24710.750000000,188,NQ.v.0
2025-10-12T23:21:00.000000000Z,33,1,158704,24712.500000000,24724.250000000,24706.750000000,24724.250000000,192,NQ.v.0
2025-10-12T23:22:00.000000000Z,33,1,158704,24724.500000000,24727.000000000,24707.750000000,24713.000000000,195,NQ.v.0
2025-10-12T23:23:00.000000000Z,33,1,158704,24711.250000000,24715.500000000,24708.000000000,24713.000000000,90,NQ.v.0
2025-10-12T23:24:00.000000000Z,33,1,158704,24711.250000000,24729.000000000,24711.250000000,24725.250000000,210,NQ.v.0
2025-10-12T23:25:00.000000000Z,33,1,158704,24725.500000000,24736.000000000,24723.000000000,24733.000000000,353,NQ.v.0
2025-10-12T23:26:00.000000000Z,33,1,158704,24733.750000000,24736.000000000,24727.500000000,24731.500000000,107,NQ.v.0
2025-10-12T23:27:00.000000000Z,33,1,158704,24730.750000000,24731.250000000,24723.750000000,24728.000000000,116,NQ.v.0
2025-10-12T23:28:00.000000000Z,33,1,158704,24729.000000000,24734.750000000,24726.500000000,24729.250000000,141,NQ.v.0
2025-10-12T23:29:00.000000000Z,33,1,158704,24728.000000000,24739.000000000,24726.750000000,24735.250000000,209,NQ.v.0
2025-10-12T23:30:00.000000000Z,33,1,158704,24735.750000000,24761.000000000,24735.750000000,24757.750000000,784,NQ.v.0
2025-10-12T23:31:00.000000000Z,33,1,158704,24756.250000000,24763.000000000,24745.000000000,24750.750000000,620,NQ.v.0
2025-10-12T23:32:00.000000000Z,33,1,158704,24752.250000000,24760.500000000,24745.000000000,24749.000000000,299,NQ.v.0
2025-10-12T23:33:00.000000000Z,33,1,158704,24749.000000000,24755.500000000,24743.500000000,24748.250000000,375,NQ.v.0
2025-10-12T23:34:00.000000000Z,33,1,158704,24748.250000000,24749.000000000,24734.500000000,24734.500000000,224,NQ.v.0
2025-10-12T23:35:00.000000000Z,33,1,158704,24735.750000000,24745.000000000,24729.250000000,24742.250000000,390,NQ.v.0
2025-10-12T23:36:00.000000000Z,33,1,158704,24742.750000000,24745.250000000,24734.000000000,24743.000000000,131,NQ.v.0
2025-10-12T23:37:00.000000000Z,33,1,158704,24743.000000000,24745.250000000,24721.500000000,24738.250000000,270,NQ.v.0
2025-10-12T23:38:00.000000000Z,33,1,158704,24735.000000000,24738.750000000,24726.000000000,24726.500000000,90,NQ.v.0
2025-10-12T23:39:00.000000000Z,33,1,158704,24726.250000000,24740.500000000,24726.250000000,24739.250000000,137,NQ.v.0
2025-10-12T23:40:00.000000000Z,33,1,158704,24740.000000000,24752.500000000,24738.750000000,24748.750000000,303,NQ.v.0
2025-10-12T23:41:00.000000000Z,33,1,158704,24748.750000000,24748.750000000,24721.500000000,24726.000000000,209,NQ.v.0
2025-10-12T23:42:00.000000000Z,33,1,158704,24725.750000000,24740.250000000,24725.750000000,24737.500000000,164,NQ.v.0
2025-10-12T23:43:00.000000000Z,33,1,158704,24736.500000000,24742.250000000,24735.250000000,24741.750000000,88,NQ.v.0
2025-10-12T23:44:00.000000000Z,33,1,158704,24742.750000000,24748.250000000,24741.500000000,24744.250000000,121,NQ.v.0
2025-10-12T23:45:00.000000000Z,33,1,158704,24742.250000000,24749.750000000,24740.500000000,24748.250000000,133,NQ.v.0
2025-10-12T23:46:00.000000000Z,33,1,158704,24748.000000000,24760.500000000,24746.500000000,24758.750000000,191,NQ.v.0
2025-10-12T23:47:00.000000000Z,33,1,158704,24758.250000000,24762.000000000,24755.750000000,24758.500000000,145,NQ.v.0
2025-10-12T23:48:00.000000000Z,33,1,158704,24758.500000000,24760.250000000,24752.500000000,24756.500000000,195,NQ.v.0
2025-10-12T23:49:00.000000000Z,33,1,158704,24755.500000000,24761.500000000,24754.750000000,24761.000000000,167,NQ.v.0
2025-10-12T23:50:00.000000000Z,33,1,158704,24761.000000000,24762.500000000,24755.000000000,24756.000000000,160,NQ.v.0
2025-10-12T23:51:00.000000000Z,33,1,158704,24756.000000000,24765.250000000,24755.000000000,24763.750000000,219,NQ.v.0
2025-10-12T23:52:00.000000000Z,33,1,158704,24764.250000000,24765.750000000,24758.000000000,24761.000000000,255,NQ.v.0
2025-10-12T23:53:00.000000000Z,33,1,158704,24760.000000000,24775.000000000,24756.500000000,24772.000000000,609,NQ.v.0
2025-10-12T23:54:00.000000000Z,33,1,158704,24771.500000000,24786.250000000,24771.500000000,24782.000000000,397,NQ.v.0
2025-10-12T23:55:00.000000000Z,33,1,158704,24783.250000000,24785.250000000,24777.250000000,24779.250000000,277,NQ.v.0
2025-10-12T23:56:00.000000000Z,33,1,158704,24779.250000000,24787.500000000,24779.250000000,24785.750000000,255,NQ.v.0
2025-10-12T23:57:00.000000000Z,33,1,158704,24786.250000000,24793.000000000,24783.250000000,24789.000000000,441,NQ.v.0
2025-10-12T23:58:00.000000000Z,33,1,158704,24788.250000000,24794.000000000,24787.750000000,24790.500000000,352,NQ.v.0
2025-10-12T23:59:00.000000000Z,33,1,158704,24790.250000000,24792.000000000,24785.500000000,24785.750000000,222,NQ.v.0
2025-10-13T00:00:00.000000000Z,33,1,158704,24786.750000000,24795.000000000,24776.500000000,24788.250000000,671,NQ.v.0
2025-10-13T00:01:00.000000000Z,33,1,158704,24788.000000000,24788.000000000,24767.750000000,24769.250000000,378,NQ.v.0
2025-10-13T00:02:00.000000000Z,33,1,158704,24768.000000000,24772.750000000,24760.250000000,24761.250000000,465,NQ.v.0
2025-10-13T00:03:00.000000000Z,33,1,158704,24762.000000000,24769.250000000,24757.750000000,24765.500000000,299,NQ.v.0
2025-10-13T00:04:00.000000000Z,33,1,158704,24766.500000000,24766.500000000,24758.000000000,24766.000000000,174,NQ.v.0
2025-10-13T00:05:00.000000000Z,33,1,158704,24765.750000000,24779.250000000,24762.000000000,24762.500000000,311,NQ.v.0
2025-10-13T00:06:00.000000000Z,33,1,158704,24762.000000000,24769.250000000,24756.250000000,24761.250000000,488,NQ.v.0
2025-10-13T00:07:00.000000000Z,33,1,158704,24762.000000000,24770.750000000,24760.250000000,24766.250000000,226,NQ.v.0
2025-10-13T00:08:00.000000000Z,33,1,158704,24766.750000000,24773.750000000,24762.500000000,24767.250000000,182,NQ.v.0
2025-10-13T00:09:00.000000000Z,33,1,158704,24767.500000000,24771.750000000,24761.750000000,24769.500000000,201,NQ.v.0
2025-10-13T00:10:00.000000000Z,33,1,158704,24769.750000000,24775.500000000,24767.750000000,24775.250000000,163,NQ.v.0
2025-10-13T00:11:00.000000000Z,33,1,158704,24774.750000000,24777.500000000,24770.250000000,24777.000000000,164,NQ.v.0
2025-10-13T00:12:00.000000000Z,33,1,158704,24776.500000000,24778.250000000,24774.500000000,24775.500000000,111,NQ.v.0
2025-10-13T00:13:00.000000000Z,33,1,158704,24774.750000000,24776.750000000,24770.500000000,24775.000000000,226,NQ.v.0
2025-10-13T00:14:00.000000000Z,33,1,158704,24774.500000000,24784.000000000,24773.000000000,24782.500000000,294,NQ.v.0
2025-10-13T00:15:00.000000000Z,33,1,158704,24782.000000000,24787.250000000,24777.000000000,24782.500000000,279,NQ.v.0
2025-10-13T00:16:00.000000000Z,33,1,158704,24782.500000000,24786.000000000,24778.250000000,24781.750000000,157,NQ.v.0
2025-10-13T00:17:00.000000000Z,33,1,158704,24782.250000000,24787.750000000,24779.500000000,24785.750000000,152,NQ.v.0
2025-10-13T00:18:00.000000000Z,33,1,158704,24784.000000000,24795.250000000,24784.000000000,24791.500000000,386,NQ.v.0
2025-10-13T00:19:00.000000000Z,33,1,158704,24791.500000000,24802.500000000,24791.500000000,24800.500000000,501,NQ.v.0
2025-10-13T00:20:00.000000000Z,33,1,158704,24800.500000000,24807.000000000,24798.250000000,24803.000000000,316,NQ.v.0
2025-10-13T00:21:00.000000000Z,33,1,158704,24802.750000000,24803.000000000,24792.250000000,24793.250000000,263,NQ.v.0
2025-10-13T00:22:00.000000000Z,33,1,158704,24793.250000000,24798.000000000,24785.750000000,24794.000000000,372,NQ.v.0
2025-10-13T00:23:00.000000000Z,33,1,158704,24794.750000000,24796.750000000,24781.750000000,24784.500000000,264,NQ.v.0
2025-10-13T00:24:00.000000000Z,33,1,158704,24785.000000000,24792.000000000,24777.750000000,24780.250000000,313,NQ.v.0
2025-10-13T00:25:00.000000000Z,33,1,158704,24780.500000000,24790.000000000,24776.000000000,24788.000000000,261,NQ.v.0
2025-10-13T00:26:00.000000000Z,33,1,158704,24786.750000000,24787.000000000,24780.000000000,24783.500000000,103,NQ.v.0
2025-10-13T00:27:00.000000000Z,33,1,158704,24783.000000000,24788.000000000,24781.750000000,24786.250000000,98,NQ.v.0
2025-10-13T00:28:00.000000000Z,33,1,158704,24786.250000000,24789.750000000,24784.000000000,24786.750000000,198,NQ.v.0
2025-10-13T00:29:00.000000000Z,33,1,158704,24785.750000000,24787.750000000,24779.500000000,24787.750000000,95,NQ.v.0
2025-10-13T00:30:00.000000000Z,33,1,158704,24787.000000000,24788.500000000,24778.000000000,24783.500000000,149,NQ.v.0
2025-10-13T00:31:00.000000000Z,33,1,158704,24781.500000000,24786.750000000,24779.250000000,24783.000000000,130,NQ.v.0
2025-10-13T00:32:00.000000000Z,33,1,158704,24782.500000000,24784.750000000,24780.250000000,24782.250000000,58,NQ.v.0
2025-10-13T00:33:00.000000000Z,33,1,158704,24783.000000000,24789.000000000,24781.000000000,24788.250000000,114,NQ.v.0
2025-10-13T00:34:00.000000000Z,33,1,158704,24789.000000000,24792.000000000,24787.000000000,24791.000000000,128,NQ.v.0
2025-10-13T00:35:00.000000000Z,33,1,158704,24790.250000000,24796.000000000,24788.750000000,24795.500000000,173,NQ.v.0
2025-10-13T00:36:00.000000000Z,33,1,158704,24795.500000000,24800.000000000,24795.250000000,24796.250000000,281,NQ.v.0
2025-10-13T00:37:00.000000000Z,33,1,158704,24796.000000000,24805.750000000,24796.000000000,24797.250000000,344,NQ.v.0
2025-10-13T00:38:00.000000000Z,33,1,158704,24798.000000000,24803.500000000,24797.250000000,24800.250000000,184,NQ.v.0
2025-10-13T00:39:00.000000000Z,33,1,158704,24800.000000000,24801.500000000,24792.250000000,24793.750000000,385,NQ.v.0
2025-10-13T00:40:00.000000000Z,33,1,158704,24792.500000000,24800.000000000,24790.500000000,24797.500000000,144,NQ.v.0
2025-10-13T00:41:00.000000000Z,33,1,158704,24797.750000000,24798.000000000,24791.750000000,24793.500000000,95,NQ.v.0
2025-10-13T00:42:00.000000000Z,33,1,158704,24793.000000000,24807.250000000,24792.500000000,24803.000000000,225,NQ.v.0
2025-10-13T00:43:00.000000000Z,33,1,158704,24803.250000000,24807.000000000,24802.500000000,24803.750000000,98,NQ.v.0
2025-10-13T00:44:00.000000000Z,33,1,158704,24804.250000000,24811.250000000,24803.500000000,24810.000000000,192,NQ.v.0
2025-10-13T00:45:00.000000000Z,33,1,158704,24809.750000000,24814.000000000,24805.500000000,24812.000000000,289,NQ.v.0
2025-10-13T00:46:00.000000000Z,33,1,158704,24812.000000000,24815.000000000,24808.750000000,24810.750000000,212,NQ.v.0
2025-10-13T00:47:00.000000000Z,33,1,158704,24811.250000000,24817.250000000,24809.500000000,24811.250000000,260,NQ.v.0
2025-10-13T00:48:00.000000000Z,33,1,158704,24810.500000000,24813.000000000,24806.750000000,24811.750000000,189,NQ.v.0
2025-10-13T00:49:00.000000000Z,33,1,158704,24811.000000000,24811.250000000,24807.750000000,24810.500000000,64,NQ.v.0
2025-10-13T00:50:00.000000000Z,33,1,158704,24810.000000000,24815.000000000,24808.250000000,24811.000000000,171,NQ.v.0
2025-10-13T00:51:00.000000000Z,33,1,158704,24810.250000000,24817.250000000,24810.250000000,24816.000000000,169,NQ.v.0
2025-10-13T00:52:00.000000000Z,33,1,158704,24816.750000000,24823.500000000,24814.500000000,24821.250000000,393,NQ.v.0
2025-10-13T00:53:00.000000000Z,33,1,158704,24821.750000000,24822.000000000,24815.500000000,24815.750000000,118,NQ.v.0
2025-10-13T00:54:00.000000000Z,33,1,158704,24817.250000000,24819.000000000,24814.500000000,24817.250000000,117,NQ.v.0
2025-10-13T00:55:00.000000000Z,33,1,158704,24817.500000000,24828.500000000,24816.750000000,24826.250000000,416,NQ.v.0
2025-10-13T00:56:00.000000000Z,33,1,158704,24825.500000000,24835.000000000,24822.500000000,24828.000000000,358,NQ.v.0
2025-10-13T00:57:00.000000000Z,33,1,158704,24828.250000000,24829.000000000,24818.250000000,24818.250000000,212,NQ.v.0
2025-10-13T00:58:00.000000000Z,33,1,158704,24819.000000000,24828.500000000,24819.000000000,24827.500000000,136,NQ.v.0
2025-10-13T00:59:00.000000000Z,33,1,158704,24827.250000000,24828.000000000,24825.000000000,24827.000000000,109,NQ.v.0
2025-10-13T01:00:00.000000000Z,33,1,158704,24827.250000000,24835.000000000,24821.750000000,24828.500000000,491,NQ.v.0
2025-10-13T01:01:00.000000000Z,33,1,158704,24828.250000000,24832.750000000,24825.250000000,24826.250000000,240,NQ.v.0
2025-10-13T01:02:00.000000000Z,33,1,158704,24826.000000000,24834.750000000,24825.000000000,24831.500000000,189,NQ.v.0
2025-10-13T01:03:00.000000000Z,33,1,158704,24831.500000000,24835.000000000,24827.750000000,24831.750000000,204,NQ.v.0
2025-10-13T01:04:00.000000000Z,33,1,158704,24831.250000000,24832.000000000,24827.750000000,24828.500000000,122,NQ.v.0
2025-10-13T01:05:00.000000000Z,33,1,158704,24829.000000000,24839.500000000,24828.000000000,24839.500000000,269,NQ.v.0
2025-10-13T01:06:00.000000000Z,33,1,158704,24839.000000000,24848.500000000,24836.000000000,24843.500000000,879,NQ.v.0
2025-10-13T01:07:00.000000000Z,33,1,158704,24842.500000000,24843.500000000,24832.500000000,24837.500000000,354,NQ.v.0
2025-10-13T01:08:00.000000000Z,33,1,158704,24838.500000000,24843.250000000,24836.750000000,24843.000000000,225,NQ.v.0
2025-10-13T01:09:00.000000000Z,33,1,158704,24843.250000000,24843.500000000,24830.000000000,24833.250000000,358,NQ.v.0
2025-10-13T01:10:00.000000000Z,33,1,158704,24832.250000000,24836.500000000,24827.500000000,24834.000000000,166,NQ.v.0
2025-10-13T01:11:00.000000000Z,33,1,158704,24832.500000000,24838.750000000,24830.500000000,24833.000000000,135,NQ.v.0
2025-10-13T01:12:00.000000000Z,33,1,158704,24832.250000000,24833.250000000,24821.750000000,24822.750000000,364,NQ.v.0
2025-10-13T01:13:00.000000000Z,33,1,158704,24822.500000000,24828.750000000,24822.500000000,24826.000000000,179,NQ.v.0
2025-10-13T01:14:00.000000000Z,33,1,158704,24826.750000000,24828.000000000,24823.500000000,24824.500000000,109,NQ.v.0
2025-10-13T01:15:00.000000000Z,33,1,158704,24824.500000000,24828.500000000,24823.250000000,24828.000000000,144,NQ.v.0
2025-10-13T01:16:00.000000000Z,33,1,158704,24827.500000000,24835.000000000,24825.000000000,24833.750000000,129,NQ.v.0
2025-10-13T01:17:00.000000000Z,33,1,158704,24833.250000000,24834.000000000,24822.500000000,24825.500000000,325,NQ.v.0
2025-10-13T01:18:00.000000000Z,33,1,158704,24825.250000000,24831.750000000,24824.000000000,24830.500000000,89,NQ.v.0
2025-10-13T01:19:00.000000000Z,33,1,158704,24829.500000000,24832.000000000,24825.250000000,24831.750000000,77,NQ.v.0
2025-10-13T01:20:00.000000000Z,33,1,158704,24831.250000000,24836.500000000,24828.750000000,24832.250000000,193,NQ.v.0
2025-10-13T01:21:00.000000000Z,33,1,158704,24831.500000000,24833.500000000,24827.750000000,24833.500000000,130,NQ.v.0
2025-10-13T01:22:00.000000000Z,33,1,158704,24834.000000000,24841.500000000,24833.500000000,24840.000000000,159,NQ.v.0
2025-10-13T01:23:00.000000000Z,33,1,158704,24839.250000000,24845.000000000,24837.250000000,24841.750000000,150,NQ.v.0
2025-10-13T01:24:00.000000000Z,33,1,158704,24842.500000000,24843.000000000,24835.500000000,24837.250000000,128,NQ.v.0
2025-10-13T01:25:00.000000000Z,33,1,158704,24837.750000000,24841.000000000,24836.250000000,24839.500000000,109,NQ.v.0
2025-10-13T01:26:00.000000000Z,33,1,158704,24838.750000000,24844.500000000,24836.500000000,24843.750000000,131,NQ.v.0
2025-10-13T01:27:00.000000000Z,33,1,158704,24844.000000000,24844.000000000,24840.250000000,24841.250000000,81,NQ.v.0
2025-10-13T01:28:00.000000000Z,33,1,158704,24841.000000000,24844.000000000,24839.500000000,24842.750000000,102,NQ.v.0
2025-10-13T01:29:00.000000000Z,33,1,158704,24842.250000000,24843.250000000,24839.500000000,24839.750000000,41,NQ.v.0
2025-10-13T01:30:00.000000000Z,33,1,158704,24841.250000000,24850.750000000,24841.250000000,24849.250000000,215,NQ.v.0
2025-10-13T01:31:00.000000000Z,33,1,158704,24849.000000000,24853.500000000,24846.250000000,24851.500000000,352,NQ.v.0
2025-10-13T01:32:00.000000000Z,33,1,158704,24852.250000000,24855.000000000,24849.750000000,24853.000000000,208,NQ.v.0
2025-10-13T01:33:00.000000000Z,33,1,158704,24852.000000000,24855.000000000,24848.750000000,24849.000000000,119,NQ.v.0
2025-10-13T01:34:00.000000000Z,33,1,158704,24848.250000000,24850.750000000,24846.000000000,24846.500000000,155,NQ.v.0
2025-10-13T01:35:00.000000000Z,33,1,158704,24846.250000000,24849.750000000,24842.000000000,24842.750000000,135,NQ.v.0
2025-10-13T01:36:00.000000000Z,33,1,158704,24842.500000000,24842.500000000,24833.000000000,24836.000000000,256,NQ.v.0
